,cif,nodes_cansmi,linkers_cansmi,rcsr
4371,hMOF-12582,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=[C]c2c(C=C1Br)c(Br)cc1c2cccc1C(=O)[O-]', '[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-]', '[O-]C(=O)C1=C(Br)C=c2c(=[C]1)c1cccc(c1cc2Br)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c(cc1Br)C(=O)[O-]']",pcu
4372,hMOF-5034078,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
4373,hMOF-5073249,['[Cu][Cu]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-]', 'N#CC12C3C4C2C2(C1C3C42C#N)N']",pcu
4374,hMOF-5023825,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(cc(c1N=Nc1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#Cc1c(C#N)c(ccc1C(=O)[O-])c1nnc(nn1)c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(c(c1N=Nc1ccc(c(c1)C#N)C(=O)[O-])C#N)C#N']",pcu
4375,hMOF-6000911,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C#Cc1cc(O)c(cc1O)C#CC(=O)[O-]']",rna
4376,hMOF-5029352,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(Br)C(C(C1)Br)(C(C2Br)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(Br)C(C(C1Br)(Br)Br)(CC2(Br)Br)C#CC(=O)[O-]', 'BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(cc2)C(=O)N([C]1OBr)C1=CC=C(C(=[C]1)Br)C(=O)[O-]']",pcu
4377,hMOF-5034004,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#N']",
4378,hMOF-5004593,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C(=CC(=O)[O-])[C][N]OC(=O)C#CC#CC#CC(=O)[O-]', 'N#CC(=C(C(=O)[O-])C#N)C(=C(C(=O)[O-])C#N)C#N']",UNKNOWN
4379,hMOF-5043356,['[Zn][Zn]'],"['[O-]C(=O)C#CC12CC(F)C(CC1F)(C(C2F)F)C#CC(=O)[O-]', 'FN=CC=N', '[O-]C(=O)C(=CC(=C(C(=O)[O-])F)F)F']",pcu
4380,hMOF-5029577,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br', 'BrO[C]1N(C2=[C]C(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=c2c3=C1C(=C[C]1c3c(c(c2Br)Br)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-])Br)OBr', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br']",pcu
4381,hMOF-5038404,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
4382,hMOF-5043035,['[Zn][Zn]'],"['Brc1nccc(c1)C#Cc1cc(Br)nc(c1Br)Br', '[O-]C(=O)C#CC12C(Br)C(Br)C(C(C1Br)Br)(C(C2Br)(Br)Br)C#CC(=O)[O-]', 'Brc1cc(ccc1C#Cc1ccc(cc1Br)C(=O)[O-])C(=O)[O-]']",pcu
4383,hMOF-5072843,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC(=C=[C](=O)[O-])Br', '[O-]C(=O)C#CC12C3C4C2([C]2C1C3(C42C#CC(=O)[O-])Br)Br']",pcu
4384,hMOF-5062231,['[Cu][Cu]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],"pcu,sql"
4385,hMOF-31866,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccncc1', '[O-]C(=O)C=CC=CC(=O)[O-]']",pcu
4386,hMOF-30979,['[Cu][Cu]'],"['FN=N', '[O-]C(=O)C=C(C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(cc1N=Nc1ccc(cc1)C(=O)[O-])F']",
4387,hMOF-5048684,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])Cl)Cl)Cl)Cl', 'N#CC12C3C4C1C1(C2C3(C41C#N)Cl)Cl', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
4388,hMOF-5064581,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N=N']",
4389,hMOF-5071333,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br', 'Brc1cc(ccc1c1ccnc(c1Br)Br)c1c(Br)c(Br)nc(c1Br)Br', 'Brc1cc(ccc1c1ccc(c(c1)Br)C(=O)[O-])c1ccc(c(c1Br)Br)C(=O)[O-]']",pcu
4390,hMOF-5073222,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])C)C', 'N#CC=C(C#N)C', 'CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
4391,hMOF-5053084,['[Zn][Zn]'],"['[O-]C(=O)c1cc(C)c(c(c1C)C)c1nnc(nn1)c1c(C)c(C)c(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N']",pcu
4392,hMOF-36461,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1cc(O)c(cc1O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])O)O', 'N#Cc1cc(O)c(c(c1O)O)C#N']",pcu
4393,hMOF-5019392,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
4394,hMOF-19629,['[Zn][Zn]'],"['Clc1c(N=Nc2cc(Cl)c(c(c2)Cl)C(=O)[O-])ccc(c1Cl)C(=O)[O-]', 'Clc1cc(cc(c1N=Nc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]', 'Clc1cc(N=Nc2c(Cl)c(Cl)nc(c2Cl)Cl)c(c(n1)Cl)Cl']",pcu
4395,hMOF-3001023,['[Zn][Zn]'],['N#CC(C#N)(C#N)C#N'],dia
4396,hMOF-21736,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=C(C(=O)[O-])Cl)Cl)Cl', 'N#Cc1ccc(cc1)C#N', '[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-]']",pcu
4397,hMOF-8135,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
4398,hMOF-5045397,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])N)N)N', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N', 'Nc1ccc2c(c1)nc1c(n2)cc(c(c1)N)N']",pcu
4399,hMOF-3001410,['[Cu][Cu]'],"['[N][C]c1ccc2c(c1)[C]1[N]C3C1C(=C(C#N)C=C3[C][N])C2(c1ccc(c(c1)C#N)[C][N])c1c(C#N)cc(c(c1C#N)C#N)[C][N]', 'N#Cc1cc(ccc1[C][N])C(c1cc(C#N)c(c(c1C#N)C#N)[C][N])(c1cc(C#N)c(cc1C#N)[C][N])c1cc(C#N)c(cc1C#N)[C][N]']",dia
4400,hMOF-29098,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c(c1)F)C#Cc1cc(F)c(cc1F)C(=O)[O-]', 'FC1Cc2c1nc(c(n2)F)F', 'FC1C(F)c2c1c(ccc2C(=O)[O-])C(=O)[O-]']",pcu
4401,hMOF-32742,['[Cu][Cu]'],"['[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-]', 'Brc1cnc(c(n1)Br)Br', '[O-]C(=O)C(=O)[O-]']",pcu
4402,hMOF-5016860,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br', '[O-]C(=O)C#Cc1cc(Br)c(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]']",pcu
4403,hMOF-5070507,['[Cu][Cu]'],"['N#CC#N', 'O=C1C#CC#CC(=O)OOC(=O)C23C4C5C2(F)C2C3(C4(C52C(=O)OOC(=O)C#CC#CC(=O)OOC(=O)C23C4C5C6(C(=O)OO1)C(C25F)C3(C46F)F)F)F']",UNKNOWN
4404,hMOF-5065896,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC=C(c1ccccc1)C#CC(=O)[O-]', 'N#CC(=CC#N)c1ccccc1']",pcu
4405,hMOF-5071069,['[Cu][Cu]'],"['[CH2]OC12C3C4C2(C2(C1C3(C42OC)C(=O)[O-])OC)C(=O)[O-]', 'COC12C3C4C2(C2(C1C3(C42[O])C(=O)[O-])O)C(=O)[O-]', 'COC12C3C4N2C2(C1N3C42OC)OC']",pcu
4406,hMOF-5053016,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N']",pcu
4407,hMOF-5034457,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#Cc1cnc(c(c1C#Cc1ccncc1)C#N)C#N']",pcu
4408,hMOF-5043984,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-]']",pcu
4409,hMOF-5080019,"['[Cu][Cu]', '[O-]C(=O)c1ccc2c(c1)C1=C[CH]C=CC1OC1=c3c4c5=C(N21)ON1C#CN2[Cu]67=[Cu]81O[C](O6)c1ccc6c(c1)C1=C[CH]C=CC1OC1=c9c%10c(=C(N61)O[N]C#C[N]OC1=c(c4c(=C4OC6[CH]C=CC=C6c6c(N14)cc(C1=CC=[C]C=C1)c(c6)C(=O)[O-])cc5)cc3)ccc1=C3N(c4c(cc([C](O8)O7)c(c4)C4=CC=[C]C=C4)[C]4C=CC=CC4O3)C(=c(cc9)c%101)O[N]C#C[N]OC1=c3c4c5c(=C(O2)N2c6cc(C7=CC=[C]C=C7)c(cc6[C]6C(OC2=c5cc3)C=CC=C6)C(=O)[O-])ccc4=C2OC3C=C[CH]C=C3c3c(N12)ccc(c3)C(=O)[O-]']",[],sql
4410,hMOF-5011880,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1c(C#Cc2ccc(c(c2)N=N)C(=O)[O-])ccc(c1N=N)C(=O)[O-]', 'N=NC1C(N=N)C2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2(N=N)N=N)N=N)N=N', 'N=Nc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1C(=O)[O-])N=N']",pcu
4411,hMOF-5036969,['[Zn][Zn]'],['COC(=CC(=O)[O-])C(=O)[O-]'],
4412,hMOF-5037152,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F', 'N=CC(=N)F']",pcu
4413,hMOF-5041242,['[Zn][Zn]'],"['ClC1=NC(=[C]C(=C1)C1=C(Cl)C(=NC=[C]1)Cl)Cl', '[O-]C(=O)C12CC(Cl)(Cl)C(C(C1)(Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=C(Cl)C(=C(C=[C]1)C(=O)[O-])Cl']",pcu
4414,hMOF-5072795,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
4415,hMOF-19905,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'N=N']",
4416,hMOF-1002069,['[O][V]12([O])O[V][V]O[V]3([O]1[O]23)([O])[O]'],['[O-]C(=O)[C][O]'],
4417,hMOF-5042337,['[Zn][Zn]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N']",pcu
4418,hMOF-5067422,['[Cu][Cu]'],"['N#CC=[C]C#N', 'BrO[C](=C=C(C=C(C(=C=[C](=O)[O-])Br)Br)Br)=O', '[O-]C(=O)C12C[C]C([C][CH]1)([C]([CH]2)Br)C(=O)[O-]']",pcu
4419,hMOF-5007725,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC=C(c1ccccc1)C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
4420,hMOF-6001885,['[V]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",rna
4421,hMOF-6002166,['[V]'],"['[O]', 'Oc1cc(C(=O)[O-])c(cc1O)O', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)C12CC(O)(O)C(C(C1O)O)(C(C2O)(O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c(c(c1O)O)O']",
4422,hMOF-5054712,['[Zn][Zn]'],"['ClC(=NCl)C=N', 'ClC(=CC=C(C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl']","UNKNOWN,pcu"
4423,hMOF-5080354,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-]', 'OC(=C(C#CC(=O)[O-])O)C#CC(=O)[O-]', 'N#CC(=C(C#N)O)O']",pcu
4424,hMOF-5030841,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1cc(O)c(c(c1O)O)C#CC(=O)[O-]', 'OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)c2c3c1c(O)cc1c3c(cc2)c2c3c1ccc1c3c(c(c2)O)[C](N(C1=O)C1=CC(=C(C(=[C]1)O)C(=O)[O-])O)OO', '[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-]']",pcu
4425,hMOF-5075701,['[Cu][Cu]'],"['n1ccncc1', '[O-]C(=O)C1=CC(=C([C]=C1)C(=O)[O-])F', '[O-]C(=O)C1=[C]C(=C(C=C1)c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-])F']",pcu
4426,hMOF-31512,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1ccc(c(c1N)N)C#CC(=O)[O-]', 'N#Cc1c(N)c(N)c(c(c1N)N)C#N', '[O-]C(=O)C=CC=CC(=O)[O-]']",pcu
4427,hMOF-5060040,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C=CC(=CC(=O)[O-])Br', '[O-]C(=O)C=CC=CC(=O)[O-]']",pcu
4428,hMOF-3000316,['[Zn][Zn]'],"['[N][C]c1ccc(cc1)C(c1ccc(c(c1N)N)[C][N])(c1cc(N)c(cc1N)[C][N])c1ccc(c(c1)N)[C][N]', '[N][C]c1cc(N)c(cc1N)C(c1cc(N)c(cc1N)[C][N])(c1cc(N)c(c(c1)N)[C][N])c1cc(N)c(c(c1)N)[C][N]']",dia
4429,hMOF-5036497,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCOc1cc(C#N)c(cc1C#N)OCC', 'CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
4430,hMOF-1001665,"['[V]1[V]O[V]2[O]3[V](O1)[O]23', '[V]O[V]1[O]2[O]1[V]2O[V]']",['[O][C]C([O])([O])[O]'],llj
4431,hMOF-5036016,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N=NC1=[N]=C(N=N)[C](C(=C1)c1cc(N=N)c2-c3c(N=N)cnc(c3N(N[N]c2c1N=N)[NH])N=N)N=N', 'N=Nc1cc(C(=O)[O-])c(cc1c1c(N=N)c(N=N)c2-c3cc(N=N)c(cc3N(N[N]c2c1N=N)[NH])C(=O)[O-])N=N']",pcu
4432,hMOF-5063212,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
4433,hMOF-5049949,['[Zn][Zn]'],"['BrC1=CC2=C([C]=N1)c1ccc(nc1[C]=C2)Br', 'BrC1=CC2=C[C]=c3c(=C2[C]=N1)ccc(n3)Br']",pcu
4434,hMOF-5065576,['[Cu][Cu]'],"['N#CC#N', 'O=C1C#CC#CC(=O)OC(=C=C(C)C=C=C(OC(=O)C#CC#CC(=O)OC(=C=C(C=C=C(O1)C(=O)[O-])C)C(=O)[O-])C(=O)[O-])C(=O)[O-]']",UNKNOWN
4435,hMOF-3000114,['[Zn][Zn]'],"['N#Cc1ncc(c(c1)C#CC(C#Cc1c(C#N)cnc(c1C#N)C#N)(C#Cc1cc(C#N)nc(c1C#N)C#N)C#Cc1cc(C#N)nc(c1C#N)C#N)C#N', 'N#Cc1nccc(c1)C#CC(C#Cc1c(C#N)cnc(c1C#N)C#N)(C#Cc1ccnc(c1C#N)C#N)C#Cc1ccnc(c1C#N)C#N']",dia
4436,hMOF-5045636,['[Zn][Zn]'],"['N#CC#N', 'N#CC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
4437,hMOF-5059711,['[Cu][Cu]'],"['N#Cc1cnc(c(c1N=Nc1ccncc1C#N)C#N)C#N', 'N#Cc1cc(ccc1N=Nc1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1c(N=Nc2ccc(c(c2)C#N)C(=O)[O-])ccc(c1C#N)C(=O)[O-]']",pcu
4438,hMOF-5066752,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=O)[O-]', 'CCCC1CC2(CCC1(C(=O)[O-])C(C2)CCC)C(=O)[O-]', 'CCCN=N']",
4439,hMOF-23348,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'Brc1nccc(c1)N=Nc1cc(Br)nc(c1Br)Br', '[O-]C(=O)c1ccc(cc1Br)N=Nc1ccc(c(c1)Br)C(=O)[O-]']",pcu
4440,hMOF-5038252,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
4441,hMOF-5047222,['[Zn][Zn]'],"['[O-]C(=O)[C]=CC=[C]C(=O)[O-]', 'FC(=[N])C12C3C4C1(F)C1(C2(C3(C41C(=[N])F)F)F)F', '[O-]C(=O)C=CC(=CC(=O)[O-])F']",pcu
4442,hMOF-5041067,['[Zn][Zn]'],"['N#CC=C(C#N)N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
4443,hMOF-5070567,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N']",pcu
4444,hMOF-5050811,['[Zn][Zn]'],"['N#CC(=Cc1ccc(c(c1)C#N)C(=O)[O-])c1cc(C#N)c(c(c1)C#N)C(=O)[O-]', 'N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]', 'N#CC12C3C4C1(C#N)C1C2(C3(C41)C#N)C#N']",pcu
4445,hMOF-3000137,[],[],
4446,hMOF-5061246,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#N']",
4447,hMOF-30730,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N=N']",
4448,hMOF-5037219,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCN=CC(=N)CC', 'CCC(=C[C]=C(C(=O)[O-])CC)C(=O)[O-]']",pcu
4449,hMOF-5060174,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
4450,hMOF-5023948,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F']",UNKNOWN
4451,hMOF-5035913,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'Fc1cc(ccc1c1ccc(cc1)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-]']",pcu
4452,hMOF-5018904,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OC)C#CC(=O)[O-])OC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
4453,hMOF-3000383,['[Zn][Zn]'],"['ClC1=NC(=[C]C(=[C]1)C(C1=C(Cl)C=N[CH]C1(Cl)Cl)(c1cc(Cl)nc(c1Cl)Cl)c1cc(Cl)nc(c1Cl)Cl)Cl', 'Clc1nccc(c1)C#CC(C#Cc1c(Cl)cncc1Cl)(C#Cc1cc(Cl)nc(c1Cl)Cl)C#Cc1cc(Cl)ncc1Cl']",dia
4454,hMOF-5034345,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=Nc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])N=N', 'N#Cc1cc(N=N)c(c(c1N=N)N=N)C#N']",pcu
4455,hMOF-5063368,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
4456,hMOF-10238,[],[],
4457,hMOF-5060421,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)c1ccc2c(c1)c(N)cc(c2N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c2c(c1)c(N)c(c(c2)C(=O)[O-])N']",pcu
4458,hMOF-5073601,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])O)O)O', 'N#CC12C3C4C1(O)C1(C2(C3(C41C#N)O)O)O', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O']",pcu
4459,hMOF-29493,['[Cu][Cu]'],"['Oc1c(C#Cc2ccc(cc2)C(=O)[O-])cc(c(c1O)C(=O)[O-])O', 'Oc1c(C#Cc2ccc(c(c2)O)C(=O)[O-])cc(c(c1O)C(=O)[O-])O', 'OC1=N[CH]C=C([C]1O)C#Cc1ccncc1O']",pcu
4460,hMOF-5070031,['[Cu][Cu]'],"['[N]=CC(=[N])F', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])F)F', '[O-]C(=O)C=CC(=CC(=O)[O-])F']",pcu
4461,hMOF-5041181,['[Zn][Zn]'],"['Clc1cnccn1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1Cl)(Cl)Cl)([CH]C2(Cl)Cl)C(=O)[O-]']",pcu
4462,hMOF-5050373,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'N=Nc1cc(C(=O)[O-])c(cc1C=Cc1ccc(c(c1)N=N)C(=O)[O-])N=N']",pcu
4463,hMOF-5015615,['[Zn][O]([Zn])([Zn])[Zn]'],['BrOC(=O)C#CC#CC#CC(=O)OBr'],pcu
4464,hMOF-5043477,['[Zn][Zn]'],"['N#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#N', '[O-]C(=O)C#CC12CCC(C(C1)(O)O)(C(C2O)O)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(O)C(C(C1O)O)(C(C2(O)O)(O)O)C#CC(=O)[O-]']",pcu
4465,hMOF-6002213,['[V]'],"['[O]', 'CCCc1cc(C(=O)[O-])c2c(c1)c1cc(cc(c1cc2)CCC)C(=O)[O-]', 'CCCC1C(CCC)C2(C(=O)[O-])C(CC1(CC2CCC)C(=O)[O-])CCC']",rna
4466,hMOF-20091,['[Zn][Zn]'],"['[O-]C(=O)C=[C]C(=O)[O-]', 'Brc1cnc2c(n1)CC2(Br)Br', '[O-]C(=O)c1ccc(c2c1C(C2(Br)Br)(Br)Br)C(=O)[O-]']",pcu
4467,hMOF-5064404,['[Cu][Cu]'],"['Clc1cc(cc(c1N=Nc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'Clc1cc(N=Nc2c(Cl)c(Cl)nc(c2Cl)Cl)cc(n1)Cl']",pcu
4468,hMOF-5018556,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br']",pcu
4469,hMOF-18708,['[Zn][Zn]'],"['N#Cc1ccc(c(c1)F)C#N', 'Fc1cc(cc(c1C#Cc1ccc(c(c1)F)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-]']",pcu
4470,hMOF-21238,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])N', '[O-]C(=O)C=CC(=O)[O-]', 'NN=NN']",
4471,hMOF-5070686,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])C']",pcu
4472,hMOF-5063304,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
4473,hMOF-5063484,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)[C]1C#CC#C[C](OC(=O)C#CC#CC(=O)O[C](C#CC#C[C](OC(=O)C#CC#CC(=O)O1)C(=O)[O-])C(=O)[O-])C(=O)[O-]']",UNKNOWN
4474,hMOF-5034818,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])N)N', 'N1=CC=N[NH2][NH2]1']",pcu
4475,hMOF-5048047,['[Zn][Zn]'],"['N#CC#N', 'CCCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
