,cif,nodes_cansmi,linkers_cansmi,rcsr
1160,hMOF-6004999,['[V]'],"['N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42N=N)N=N)C#CC(=O)[O-])N=N', '[O]', 'N=Nc1cc2c(cc1C(=O)[O-])[N]NO[C]1N2C(=O)[C]2C(=CC3=c4c2c1cc(c4=C1N2[C]3ON([NH])c3c2c(N(O1)[NH])cc(c3)C(=O)[O-])N=N)N=N']",rna
1161,hMOF-5046573,['[Zn][Zn]'],"['N#N', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])c1ccccc1)c1ccccc1', '[O-]C(=O)C#CC(=O)[O-]']",
1162,hMOF-5074864,['[Cu][Cu]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4c(c(c3C)C(=O)[O-])C', 'Cc1cc(ccc1C=[C]c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', 'Cc1ncc2c3c1ccc1c3c(cc2)c(nc1)C']",pcu
1163,hMOF-26719,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c1[C]=CC3=C(Br)C(=C([C]=C3c1cc2Br)C(=O)[O-])Br', '[O-]C(=O)c1ccc(c(c1)Br)c1cc(Br)c(c(c1)Br)c1cc(Br)c(cc1Br)C(=O)[O-]', '[Br]', 'Brc1nccc(c1)c1ccc(c(c1)Br)c1ccnc(c1Br)Br']",pcu
1164,hMOF-5034333,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCOc1c(OCC)c(C#N)c(c(c1C#N)OCC)OCC', 'CCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCC']",pcu
1165,hMOF-5071796,[],[],
1166,hMOF-7000021,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Cc1cc(c(c(c1c1ccc(cc1)C(=O)[O-])C)C)c1cc(C)c(cc1C)C(=O)[O-]']",pcu
1167,hMOF-5039430,['[Zn][Zn]'],"['FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F', 'FN=N']",
1168,hMOF-5069187,['[Cu][Cu]'],"['FC1C(F)C2(CCC1(C#CC(=O)[O-])C(C2F)F)C#CC(=O)[O-]', 'N#CC12CC(F)C(C(C1)F)(C(C2F)F)C#N', '[O-]C(=O)C12C(F)CC(C(C1F)F)(C(C2F)(F)F)C(=O)[O-]']",pcu
1169,hMOF-7258,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C(=O)[O-])C#N)C=CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
1170,hMOF-5014867,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41CCC)C(=O)[O-])CCC', 'CCCC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])CCC)CCC', 'CCCC12C3(C(=O)[O-])C4C1(CCC)C1(C2(C3(C41)CCC)CCC)C(=O)[O-]']",pcu
1171,hMOF-5038027,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'OC1=N[CH]c2c3c1cc(O)c1c3c(c(c2O)O)C(=[N]=C1O)O', '[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O']",pcu
1172,hMOF-5062956,['[Cu][Cu]'],"['CCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCCOc1ccc2c(c1)nc1c(n2)cc(c(c1)OCCC)[O]']",pcu
1173,hMOF-5026983,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c2c(c(cc1c1ccccc1)C(=O)[O-])[C](C2c1ccccc1)c1ccccc1', '[O-]C(=O)c1c2CC(c2c(cc1c1ccccc1)C(=O)[O-])c1ccccc1']",pcu
1174,hMOF-5078639,[],[],
1175,hMOF-12365,[],[],
1176,hMOF-5026823,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1Br)Br)c1ccc(cc1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]', 'BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2Br)Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-]', 'Brc1cc(ccc1c1cc(Br)c(cc1Br)c1ccc(c(c1Br)Br)C(=O)[O-])C(=O)[O-]']",pcu
1177,hMOF-5026356,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-]', 'Clc1cc(ccc1c1nnc(nn1)c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1cc(Cl)c(cc1Cl)C(=O)[O-]']",pcu
1178,hMOF-5077124,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', 'CCCOc1cc(ccc1c1nnc(nn1)c1ccc(cc1OCCC)C(=O)[O-])C(=O)[O-]', 'CCCOC1=[N]=C(OCCC)C=C([CH]1)c1nnc(nn1)c1c(OCCC)cncc1OCCC']",pcu
1179,hMOF-25320,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c1c(N)c(N)cc(c1cc2N)C(=O)[O-]', 'Nc1cc(N=Nc2c(N)c(N)nc(c2N)N)c(c(n1)N)N', '[O-]C(=O)c1ccc2c(c1)c1cc(N)c(c3c1c(c2N)[NH2]OC3=O)N']",pcu
1180,hMOF-5003171,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(O)cc(c2c1CC2(O)O)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'OC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])O)O']",pcu
1181,hMOF-5000232,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1c(C)cc(cc1C)C(=O)[O-]']",pcu
1182,hMOF-5040164,['[Zn][Zn]'],"['Nc1cc(N)c(c2c1nccn2)N', '[O-]C(=O)c1cc(N)c(c2c1c(N)ccc2N)C(=O)[O-]', 'NC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
1183,hMOF-1000744,['[V]'],"['[O-]C(=O)C1=[C]C(=C(C=[C]1)N=Nc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(cc1)N=NC1=[C]C(=C(C=[C]1)C(=O)[O-])Cl', '[O]']",rna
1184,hMOF-5039349,['[Zn][Zn]'],"['CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCC(=C(C#N)CCC)C#N']",pcu
1185,hMOF-4000271,['[Cu][Cu]'],"['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(F)c(cc1F)c1c(F)c(cc(c1F)C(=O)[O-])C(=O)[O-]', 'Fc1cc(c(c(c1c1cc(cc(c1F)C(=O)[O-])C(=O)[O-])F)F)c1c(F)c(C(=O)[O-])c(c(c1F)C(=O)[O-])F', 'Fc1c(F)c2cc3c(cc(c4c3c3c2c2c1cc1c(cc(c5c1c2c1c3c(c4)c(cc1c5)F)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]', '[O][C](c1cc(cc(c1)C(=O)[O-])c1cc(F)c(cc1F)c1c(F)c(cc(c1F)C(=O)[O-])C(=O)[O-])[O]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)c1cc(C(=O)[O-])c(c(c1F)[C]([O])[O])F', 'FOC(=O)c1cc(C(=O)[O-])c2c3c1[C]=c1ccc4c5c1c3c1c(c2)c(F)cc2c1c5c1c(c4F)c(cc(c1c2)C(=O)[O-])C(=O)[O-]']","nbo,UNKNOWN"
1186,hMOF-5072721,['[Cu][Cu]'],"['[O-]C(=O)c1cc2c(O)cc3c4c2c(c1O)cc(c4c(c(c3)C(=O)[O-])O)O', 'N#CC12C3C4C2(C2(C1C3(C42C#N)O)O)O', '[O-]C(=O)C#CC12C3C4C1(O)C1(C2(C3(C41C#CC(=O)[O-])O)O)O']",pcu
1187,hMOF-7002564,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['CC(=C(C(=O)[O-])C)C(=C(C(=O)[O-])C)C', 'CC1=CC2=[C]N([C]C3=CC(=C4C(=C1[C]N(C4=O)c1ccc(c(c1C)C)C(=O)[O-])[C]23)C)c1c(C)cc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])C']",pcu
1188,hMOF-5028959,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCc1c(CC)c(ccc1N1[C]c2c(CC)cc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-]']",pcu
1189,hMOF-5072484,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2([C]3C41C#CC(=O)[O-])Cl)Cl', 'Clc1cnc2c(n1)cccc2', 'ClC1=Cc2c(C=[C]1)c(C(=O)[O-])c(cc2C(=O)[O-])Cl']",pcu
1190,hMOF-14159,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(O)c(c2c1C(O)C2O)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2(O)O)C(=O)[O-]']",pcu
1191,hMOF-5019380,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42N=N)N=N)C#CC(=O)[O-])N=N', 'N=NC1C2[N]NN[N]C3C2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C3N=N)N=N', 'N=NC1CC2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2N=N)N=N)N=N']",pcu
1192,hMOF-17291,['[Zn][Zn]'],"['CC1C(C)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C)C', 'Cc1cc(cc(c1C1=[C]C=NC=C1)C)c1ccnc(c1C)C', '[O-]C(=O)c1ccc(cc1C)c1cc(C)c(c(c1)C)c1ccc(c(c1C)C)C(=O)[O-]']",pcu
1193,hMOF-5029215,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1cc2[C]3ON([NH])c4c5N3[C](c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2c1=NNNN=c31)ON(c5cc1c4[N]NOC1=O)[NH]', 'N=NC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
1194,hMOF-5000648,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
1195,hMOF-5079699,['[Cu][Cu]'],"['[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F', 'Fc1cc(F)c2c(c1)nc1c(n2)cccc1F', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-]']",pcu
1196,hMOF-5068586,['[Cu][Cu]'],"['Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'Nc1cnc2c(n1)cccc2', '[O-]C(=O)C#CC12CC(N)C(C(C1)(N)N)(C(C2)(N)N)C#CC(=O)[O-]']",pcu
1197,hMOF-34212,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C=C[C]=[C]2)C(=O)[O-]', 'Clc1cnc(c(n1)Cl)Cl']",pcu
1198,hMOF-20797,['[Zn][Zn]'],"['NC1(N)Cc2c1nccn2', 'NC1Cc2c1c(cc(c2C(=O)[O-])N)C(=O)[O-]', '[O-]C(=O)C=C(C(=C(C(=O)[O-])N)N)N']",pcu
1199,hMOF-5036445,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1cc(N)c(cc1N)C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#Cc1ccc(c(c1N)N)C#N']",pcu
1200,hMOF-29700,['[Cu][Cu]'],"['Fc1cc(ccc1N=Nc1ccc(cc1F)C(=O)[O-])C(=O)[O-]', 'Fc1cnccc1c1cc(F)c(c(c1F)F)c1ccnc(c1F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-]']",pcu
1201,hMOF-5005192,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N=Nc1ccc2c(c1)c(C(=O)[O-])c1c3c2C([O])([O])N[N]c3ccc1', '[O-]C(=O)c1c2ccccc2c2c3c1cccc3[N]NC2([O])[O]']",pcu
1202,hMOF-5041919,['[Zn][Zn]'],"['CCOC1=N[CH]c2c([CH]1)cncc2OCC', 'CCOc1cc(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])OCC', 'CCOc1c(OCC)c(cc2c1cc(C(=O)[O-])c(c2OCC)OCC)C(=O)[O-]']",pcu
1203,hMOF-5025281,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])Cl', 'Clc1c(cc(c(c1Cl)C(=O)[O-])Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
1204,hMOF-5022213,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(c3ccccc3)C(C(C1)(C1=CC=C[C]=C1)c1ccccc1)(CC2c1ccccc1)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC34[C]C=C[CH]C5[CH]C6C(=CC=CC56)C(C2c2ccccc2)(C4(C(C1c1ccccc1)C1=CC=CC2C1C1C3=CC=CC21)C#CC(=O)[O-])c1ccccc1', '[O-]C(=O)c1c(cc(cc1c1ccccc1)C=C(c1c(cc(c(c1c1ccccc1)c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1)C1=CCC=C[CH]1']",pcu
1205,hMOF-19271,['[Zn][Zn]'],"['Clc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl', 'N#N', '[O-]C(=O)C#CC(=O)[O-]']",
1206,hMOF-2843,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc(ccc1C(=O)[O-])C#Cc1c(CCC)c(CCC)c(c(c1CCC)CCC)[C][O]', 'CCCc1cc(ccc1C(=O)[O-])C#Cc1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-]', 'CCCc1c(C#CC(=O)[O-])cc(c(c1CCC)C#CC(=O)[O-])CCC', '[O]']","pcu,sql"
1207,hMOF-6002398,['[V]'],"['[O-]C(=O)C#CC12CCC(C(C1)(O)O)(C(C2O)O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(O)c(c2c1C(O)C2O)C(=O)[O-]', '[O]']",rna
1208,hMOF-18448,['[Zn][Zn]'],"['[O-]C(=O)C1=[C]C=C(C=C1)c1c(Cl)cc(c(c1Cl)Cl)c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]', 'Clc1nc(Cl)cc(c1)c1c(Cl)cc(c(c1Cl)Cl)c1cc(Cl)ncc1Cl']",pcu
1209,hMOF-5013805,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', 'N=Nc1cc(C(=O)[O-])c(cc1c1ccc(c2=NNNN=c12)C(=O)[O-])N=N', 'N=Nc1cc(ccc1c1cc2[N]NOC(=O)c2c(c1N=N)N=N)C(=O)[O-]']",pcu
1210,hMOF-5036447,['[Zn][Zn]'],"['N#Cc1cc(N)c(c(c1)N)C#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(N)c(cc1N)C#CC(=O)[O-]']",pcu
1211,hMOF-5049386,[],[],
1212,hMOF-6004791,['[V]1[V]O1'],"['CCOC1=C([CH]CC(=C1OCC)C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)OCC)C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(OCC)cc(c(c1OCC)OC[CH2])C(=O)[O-])OCC)OCC', '[O]']",UNKNOWN
1213,hMOF-24874,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', 'c1ccc2c(c1)nccn2']",pcu
1214,hMOF-5058618,[],[],
1215,hMOF-5043674,['[Zn][Zn]'],"['Clc1cc(C(=O)[O-])c2c(c1)c1cc(ccc1cc2)C(=O)[O-]', '[O-]C(=O)C#CC12C(Cl)C(Cl)(Cl)C(C(C1(Cl)Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C#CC(=O)[O-]', 'ClC1=Cc2c([C]=N1)c1=[C]C=C(N=c1cc2)Cl']",pcu
1216,hMOF-5016849,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl']",pcu
1217,hMOF-5033523,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1c1ccccc1)[C]1C=CC=CC1O[C]1N2C(=O)c2ccc3c4c2c1ccc4c1c2c3c(cc3c2c(c(c1c1ccccc1)c1ccccc1)C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc2c(c1c1ccccc1)[C]1C=CC=CC1O[C]1N2C(=O)c2ccc3c4c2c1ccc4c1c2c3c(cc3c2c(c(c1c1ccccc1)c1ccccc1)C(=O)N1[C]3OC2C=CC=C[C]2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc2c(c1c1ccccc1)[C]1C=CC=CC1O[C]1N2C(=O)c2c3c1cc(c1ccccc1)c1c3c(cc2c2ccccc2)c2c3c1cc(c1ccccc1)c1c3c(cc2)[C]2N(C1=O)c1cc(c3ccccc3)c(c(c1C1=CC=C[CH]C1O2)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)C1=CC=C[CH]C1O[C]1N2C(=O)[C]2C=Cc3c4c2c1cc(c4c1c2c3=C([CH]C3=C4OC5C=CC=C[C]5c5c6N4C(=c(c23)cc1)OC1C=C[CH]C=C1c6cc(c5c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1', '[O-]C(=O)c1ccc2c(c1)C1=C[CH]C=CC1O[C]1N2C(=O)[C]2C=Cc3c4c2c1cc(c4c1c2c3=C([CH]C3=C4OC5C=CC=C[C]5c5c6N4C(=c(c23)cc1)OC1C=C[CH]C=C1c6cc(c5c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1']",pcu
1218,hMOF-23695,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c(N)cc(c2N)C(=O)[O-]', 'Nc1ncc2c(c1)cncc2', '[O-]C(=O)c1cc(N)c2c(c1)ccc(c2N)C(=O)[O-]']",pcu
1219,hMOF-24385,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', 'c1ccc2c(c1)nccn2']",pcu
1220,hMOF-5069484,['[Cu][Cu]'],"['Cc1nccc(c1)c1ccc(c(c1)C)c1cc(C)ncc1C', 'Cc1c(cc(c(c1C)c1ccc(c(c1C)C)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])C']",pcu
1221,hMOF-5066568,['[Cu][Cu]'],"['CCCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC[CH2]', 'N#Cc1ccc(cc1)C#N']",sql
1222,hMOF-24608,['[Zn][Zn]'],['N#Cc1ccc(c(c1)OC)C#N'],pcu
1223,hMOF-12564,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Cl)c1cc(Cl)c(c(c1c(c2)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc(Cl)c2c(c1)c1c(Cl)ccc(c1cc2Cl)C(=O)[O-]']",pcu
1224,hMOF-5004974,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
1225,hMOF-7512,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc2C3=C[CH]C=CC3OC(=O)c2cc1c1ccccc1']",pcu
1226,hMOF-5052103,['[Zn][Zn]'],"['CCOc1cc(ccc1c1nnc(nn1)c1c(OCC)cc(cc1OCC)C(=O)[O-])C(=O)[O-]', 'CCON=C(C(=N)OCC)OCC', 'CCOC(=CC(=O)[O-])C=CC(=O)[O-]']",pcu
1227,hMOF-5030952,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)Br)C#Cc1cc(Br)c(cc1Br)C(=O)[O-]', 'BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2=[C]C(=C3c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-])Br', '[O-]C(=O)c1ccc(c(c1Br)Br)C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",pcu
1228,hMOF-18462,['[Zn][Zn]'],"['Brc1nccc(c1)c1cc(Br)c(c(c1Br)Br)c1ccncc1Br', 'Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(c(c1Br)C(=O)[O-])Br', '[O-]C(=O)c1cc(Br)c(cc1Br)C#Cc1cc(Br)c(cc1Br)C(=O)[O-]']",pcu
1229,hMOF-7000076,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['COc1c(C#CC(=O)[O-])ccc(c1[O])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]', 'COc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])OC)OC']",pcu
1230,hMOF-33592,[],[],
1231,hMOF-6003776,['[V]'],"['[O-]C(=O)C1=CC(=C([C]=C1)c1ccc(c(c1)O)C(=O)[O-])[O]', '[O-]C(=O)c1ccc(cc1)C=C(C1=[C]C(=C(C(=C1[O])O)C(=O)[O-])O)O', '[O]']",rna
1232,hMOF-5061004,['[Cu][Cu]'],"['N#Cc1nccc(c1)c1ccnc(c1)C#N', 'N#Cc1cc(ccc1c1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
1233,hMOF-8759,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(F)c(F)c2c(c1F)cc(c(c2F)C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]']",pcu
1234,hMOF-5024469,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1c(CC)c(ccc1C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'CCc1c(CC)c(cc2c1cc(C(=O)[O-])c(c2CC)CC)C(=O)[O-]', 'CCc1cc2c(CC)c(cc(c2cc1C(=O)[O-])CC)C(=O)[O-]']",pcu
1235,hMOF-5052377,['[Zn][Zn]'],"['Nc1ccc2c(c1)nc(cn2)N', '[O-]C(=O)c1ccc(c2c1cc(N)c(c2)N)C(=O)[O-]', 'Nc1c(ccc(c1N)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",pcu
1236,hMOF-28678,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'N#Cc1cc(F)c(cc1F)C#N']",pcu
1237,hMOF-5014962,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc2cc(cc(c2c(c1C(=O)[O-])CCC)CCC)C(=O)[O-]', 'CCCC12C3(C(=O)[O-])C4C1(CCC)C1(C2(C3(C41)CCC)CCC)C(=O)[O-]', 'CCCC12C3(CCC)C4C1(C(=O)[O-])C1(C2(C3(C41CCC)C(=O)[O-])CCC)CCC']",pcu
1238,hMOF-5010233,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(C(C1)(N)N)(C(C2N)N)C(=O)[O-]', '[O-]C(=O)C12C(N)CC(C(C1N)(N)N)(CC2(N)N)C(=O)[O-]', '[O-]C(=O)C12CC(N)C(C(C1N)(N)N)(C(C2(N)N)N)C(=O)[O-]']",pcu
1239,hMOF-1001097,['[V]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])O', '[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O]']",rna
1240,hMOF-5035734,[],[],
1241,hMOF-5004858,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Br)cc(c(c2Br)C(=O)[O-])Br']",pcu
1242,hMOF-5030386,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)CCC)C(=O)[O-])CCC', 'CCCc1cc(ccc1c1cc(CCC)c(c(c1)CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1cc(cc(c1c1ccc(c(c1)CCC)C(=O)[O-])CCC)C(=O)[O-]']",pcu
1243,hMOF-5080803,['[Cu][Cu]'],"['N#CC1=CC2=C3OC(=C4C5=C(C(=[N])O[C](N35)C3=C(C=C5C(=C1C(=O)N(c1ccc(c(c1)C#N)C(=O)[O-])C5=O)[C]23)C#N)C(=C([CH]4)C(=O)[O-])C#N)[N]', 'N#C[C]1C(=CC=C2C1=C([N])O[C]1N2C(=O)c2c3c1cc(C#N)c1c3c(c(c2C#N)C#N)C(=O)N2[C]1OC(=C1C2=CC=C([C]1C#N)C(=O)[O-])[N])C(=O)[O-]', 'N#Cc1nc(C#N)c(c(c1)C(=Cc1ccncc1)C#N)C#N']",pcu
