,cif,nodes_cansmi,linkers_cansmi,rcsr
4684,hMOF-37410,['[Cu][Cu]'],"['Fc1cc(C(=O)[O-])c(cc1N=Nc1c(F)cc(cc1F)C(=O)[O-])F', 'Fc1cnccc1N=Nc1ccncc1', '[O-]C(=O)C1=[C]c2c(C=C1F)c(F)c(c1-c3c(C(=[C]c21)F)c(F)c(c(c3)C(=O)[O-])F)F']",pcu
4685,hMOF-5041283,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c(c1)F)c1c(F)cc(c(c1F)F)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2(F)F)(F)F)C(=O)[O-]', 'Fc1nccc(c1)c1ccc(cc1F)c1ccncc1']",pcu
4686,hMOF-6208,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC(=CC=CC(=O)[O-])C(=O)[O-]', 'CCc1cc(ccc1C#Cc1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1CC)CC)C(=O)[O-])CC']",pcu
4687,hMOF-5072574,[],[],
4688,hMOF-5001017,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCc1cc(cc(c1C#Cc1ccc(c(c1)CC)C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)CC)C(=O)[O-])CC']",pcu
4689,hMOF-10021,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-]', 'CCCc1c([C][O])ccc2c1ccc(c2)C(=O)[O-]', 'CCCc1c([C][O])c(CCC)c2c(c1CCC)c(CCC)c(cc2)C(=O)[O-]', '[O]']",pcu
4690,hMOF-5068683,['[Cu][Cu]'],"['OC1=CC(=c2c(=[C]1)c1[C]=C(C(=O)[O-])C(=C(c1c(c2)O)O)O)C(=O)[O-]', '[O-]C(=O)C#CC12CC(O)C(C(C1)(O)O)(C(C2O)O)C#CC(=O)[O-]', 'OC1=N[CH]c2c([C]1O)c(O)cc1c2c(O)cc(n1)O']",pcu
4691,hMOF-5055255,['[Zn][Zn]'],"['BrC1=N[C]=c2c(=C1)c(Br)cc1c2ccc2c1cnc(c2)Br', '[O-]C(=O)C1=Cc2c(C=[C]1)c(Br)cc1c2c(Br)c(Br)c2=C[C]=C(C=c12)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C2C(=C1)C1=[C]C=c3c(=C1[C]=C2)cc(cc3Br)C(=O)[O-]']",pcu
4692,hMOF-19249,['[Zn][Zn]'],"['CCOc1cc(ccc1N=Nc1c(O[CH2])cc(c(c1OCC)O[CH2])C(=O)[O-])C(=O)[O-]', 'CCOC1c2nccnc2C1(OCC)OCC', '[O-]C(=O)C1=[C][C]=C(C=C1)C(=O)[O-]']",pcu
4693,hMOF-5013970,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
4694,hMOF-23199,['[Zn][Zn]'],"['N#Cc1cc(N)c(c(c1N)N)C#N', '[O-]C(=O)c1cc2c(N)cc(c(c2c(c1N)N)N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c2c(c1)c(N)c(c(c2)C(=O)[O-])N']",pcu
4695,hMOF-22768,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C(=O)[O-]', 'CCN=C(C(=N)CC)CC']",pcu
4696,hMOF-5034743,['[Zn][Zn]'],['[O-]C(=O)C=CC(=O)[O-]'],
4697,hMOF-5023880,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1cc2C3=C[CH]C=CC3OC(=O)c2cc1c1ccccc1']",pcu
4698,hMOF-32508,['[Cu][Cu]'],"['N=N', '[O-]C(=O)C(=CC(=C(C(=O)[O-])F)F)F', '[O-]C(=O)C=C(C(=O)[O-])F']",
4699,hMOF-5010704,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCC1C(CC)C2(C(=O)[O-])C(C(C1(CC2(CC)CC)C(=O)[O-])CC)CC']",pcu
4700,hMOF-5026824,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2Br)Br)C(=O)N(C1=O)C1=CC(=C([C]=C1)C(=O)[O-])Br', '[O-]C(=O)C1=C(Br)[C]=C(C=C1)c1cc(Br)c(cc1Br)c1ccc(cc1Br)C(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C(=C1Br)Br)c1ccc(cc1)c1ccc(c(c1Br)Br)C(=O)[O-]']",pcu
4701,hMOF-6002425,['[V]'],"['[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]', '[O]']",rna
4702,hMOF-5016556,['[Zn][O]([Zn])([Zn])[Zn]'],"['Oc1cc(cc(c1c1ccc(c(c1)O)C(=O)[O-])O)c1ccc(cc1O)C(=O)[O-]', 'Oc1c(ccc(c1O)c1c(O)cc(c(c1O)O)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-]', '[O-]C(=O)C#CC12C3(O)C4C1(O)C1(C2(C3(C41C#CC(=O)[O-])O)O)O']",pcu
4703,hMOF-32584,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'FN=CC=N', '[O-]C(=O)C=CC(=CC(=O)[O-])F']",pcu
4704,hMOF-5042774,['[Zn][Zn]'],"['N#CC1C(C#N)c2c1c(cc(c2C(=O)[O-])C#N)C(=O)[O-]', 'N#CC1C(C#N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C#N)C#N)(C#N)C#N)C#N)(C#N)C#N', 'N#Cc1cnc2c(n1)C(C2C#N)C#N']",pcu
4705,hMOF-5016080,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC1C(O)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])O)O', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])O)O']",pcu
4706,hMOF-21671,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])N', 'N#N', '[O-]C(=O)C=C(C=C(C(=O)[O-])N)N']",
4707,hMOF-7000498,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['ClC(=C=C[C]=C=C(C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",hex
4708,hMOF-5039181,['[Zn][Zn]'],"['Clc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])Cl)Cl', 'Clc1ncc(c(c1)C#Cc1ccnc(c1Cl)Cl)Cl', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
4709,hMOF-7001579,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C12CC(C)C(C(C1C)C)(C(C2C)(C)C)C(=O)[O-]', '[O-]C(=O)C12C(C)CC(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-]', 'CC1C(C)C2(CCC1(C(=O)[O-])C(C2C)C)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])C)C']",hex
4710,hMOF-6000447,['[V]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])Br', '[O]']",rna
4711,hMOF-5081668,['[Cu][Cu]'],"['BrO[C]1N(C2=CC(=NC=[C]2)Br)C(=O)[C]2C3=C1C(=[C]C1=c4cc(Br)c5=C(OBr)N(C(=C6c5c4[C](C(=C31)C(=C2Br)Br)C=C6Br)OBr)C1=[C]C(=NC(=[C]1)Br)Br)Br', '[O-]C(=O)C1=CC(=C(C(=[C]1)Br)N=Nc1cc(Br)c(cc1Br)C(=O)[O-])Br', '[O-]C(=O)C1=[C]C(=C(C(=C1)Br)N=Nc1cc(Br)c(cc1Br)C(=O)[O-])Br', 'BrO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)C2=C3C1=C[C]=C1[C]3C(=c3c4C1=C[CH]C1=C(OBr)N(C(=c(c41)c(c3)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)C=C2', 'BrO[C]1N(C2=[C]C=NC(=C2)Br)C(=O)[C]2C3=C1C(=[C]C1=c4cc(Br)c5=C(OBr)N(C(=C6c5c4[C](C(=C31)C(=C2Br)Br)C=C6Br)OBr)C1=[C]C(=NC(=[C]1)Br)Br)Br']",pcu
4712,hMOF-5068744,['[Cu][Cu]'],"['Nc1ncc2c3c1cc(N)c1c3c(cc2)c(nc1)N', '[O-]C(=O)C#CC12CC(N)(N)C(CC1N)(C(C2N)(N)N)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c(N)cc3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-]']",pcu
4713,hMOF-5248,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])C']",pcu
4714,hMOF-10730,['[Zn][O]([Zn])([Zn])[Zn]'],"['Cc1c(C#Cc2ccc(c(c2)C)C(=O)[O-])c(C)c(c(c1C)C(=O)[O-])C', '[O][C]c1c(C)cc(c2c1c(C)c(C)c(c2C)C)C(=O)[O-]', 'Cc1cc(ccc1C#Cc1c(C)cc(c(c1C)C)C(=O)[O-])C(=O)[O-]', '[O]']",pcu
4715,hMOF-5074059,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1cc(Br)c(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C1=C(Br)C(=C([C]=C1Br)C=Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br', 'N#Cc1cc(Br)c(c(c1)Br)C#N']",pcu
4716,hMOF-11127,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC(=CC(=O)[O-])C(=CC(=O)[O-])O', '[O-]C(=O)C=CC=C(C(=O)[O-])O', 'OOC(=O)c1cc(O)c(c2c1[C]=CC=C2)C(=O)[O-]']",pcu
4717,hMOF-5052443,[],[],
4718,hMOF-7000565,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C1=C(N)C(C=C([C]1N)N)[NH2]c1cc(N)c(cc1N)C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1N)N)C(=O)[O-])N', 'Nc1c(N=Nc2ccc(c(c2)N)C(=O)[O-])c(N)c(c(c1N)C(=O)[O-])N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",hex
4719,hMOF-5044914,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])Cl)Cl)Cl', 'Clc1ncc(c(c1)N=Nc1c(Cl)c(Cl)nc(c1Cl)Cl)Cl', '[O-]C(=O)C1=[C]C(=C(C(=C1)Cl)N=NC1=C(Cl)[C]=C(C=C1Cl)C(=O)[O-])Cl']",pcu
4720,hMOF-30951,['[Cu][Cu]'],"['N#Cc1cc(C(=O)[O-])c(c2c1C#Cc1c(C#N)cc(c(c1[C][N][N][C]2)C#N)C(=O)[O-])C#N', '[O-]C(=O)C=CC(=O)[O-]', 'N#Cc1cnc(c(c1C#Cc1c(C#N)cnc(c1C#N)C#N)C#N)C#N']",pcu
4721,hMOF-5023329,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1cc(Br)c(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(Br)c(c(c1Br)Br)C#CC(=O)[O-]', 'Brc1c(c2nnc(nn2)c2ccc(c(c2)Br)C(=O)[O-])c(Br)c(c(c1Br)C(=O)[O-])Br']",pcu
4722,hMOF-5029835,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1)F)c1nnc(nn1)c1c(F)cc(cc1F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F']",pcu
4723,hMOF-6002401,['[V]'],"['N=NC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2(N=N)N=N', 'N=NC1Cc2c1c(cc(c2C(=O)[O-])N=N)C(=O)[O-]', '[O]']",rna
4724,hMOF-1003178,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1cc(N)c(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(c(c1)N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-]']",fcu
4725,hMOF-9210,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
4726,hMOF-5042010,['[Zn][Zn]'],['Brc1ccc2=c3cnccc3=C([C]=c2n1)Br'],pcu
4727,hMOF-5044930,['[Zn][Zn]'],"['Cc1cc(C(=O)[O-])c(c(c1N=Nc1c(C)cc(c(c1C)C)C(=O)[O-])C)C', 'CC12N3C4C1(C)N1C2(C3(C41)C)C', 'Cc1c(N=Nc2ccc(c(c2)C)C(=O)[O-])cc(c(c1C)C(=O)[O-])C']",pcu
4728,hMOF-5041930,['[Zn][Zn]'],"['Fc1cnc2c(n1)c(F)cc(c2F)F', '[O-]C(=O)C12CC(F)C(C(C1)(F)F)(CC2F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1c(F)cc(c2F)F)C(=O)[O-]']",pcu
4729,hMOF-5033032,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=Cc1ccc(c(c1)C#N)C(=O)[O-])c1cc(C#N)c(cc1C#N)C(=O)[O-]', 'N#Cc1cc(ccc1C(=O)[O-])N1C(=O)[C]2C=Cc3c4c2c(C1=O)c(C#N)cc4c1c2c3=C(C#N)[C](C#N)C3=c4oc(=[N])c5[C]6n4c(=c(c23)c(c1C#N)C#N)oc(c6cc(c5C#N)C(=O)[O-])[N]', 'N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)[C]2c4c3ccc3=c5cc(C#N)c6=c7oc([N])c8[C]9n7c(=C7c6c5[C](C(=c43)C(=C2)C#N)C=C7C#N)oc(=[N])c9cc(c8C#N)C(=O)[O-])C(=C1C(=O)[O-])C#N']",pcu
4730,hMOF-5013700,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1c(ccc(c1N=N)C(=O)[O-])C(=O)[O-]', 'N=Nc1c(C(=O)[O-])c(N=N)cc2c1[N]NOC2=O', 'N=NC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-]']",pcu
4731,hMOF-5066997,[],[],
4732,hMOF-5068005,['[Cu][Cu]'],"['[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', 'Fc1cnc(c(c1C#Cc1c(F)c(F)nc(c1F)F)F)F']",pcu
4733,hMOF-5035517,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'n1cc2ccc3c4c2c(c1)ccc4cnc3', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",pcu
4734,hMOF-34296,['[Cu][Cu]'],['N#Cc1c(ccc(c1C#N)C(=O)[O-])c1ccc(c(c1C#N)C#N)C(=O)[O-]'],pcu
4735,hMOF-4270,['[Zn][O]([Zn])([Zn])[Zn]'],"['O[C]1C=C2C(C=C1O)OC(=O)c1c2cc(C(=O)[O-])c(c1O)c1c(O)ccc(c1O)O', '[O-]C(=O)C1=C[C]=C(C(=C1)O)c1ccc(cc1O)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C=C1)c1cc(O)c(c(c1O)O)C(=O)[O-]']",pcu
4736,hMOF-5030334,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(ccc1c1cc(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)c(F)c3c2c(c(c1F)F)C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-]', 'Fc1c(cc(c(c1F)C(=O)[O-])F)c1ccc(cc1)C(=O)[O-]']",pcu
4737,hMOF-4760,['[Zn][O]([Zn])([Zn])[Zn]'],"['Oc1cc(C(=O)[O-])c(c(c1c1cc(O)c(c(c1)O)C(=O)[O-])O)O', 'OC(=C(C(=O)[O-])O)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1O)C1=C(O)C(=C(C=[C]1)C(=O)[O-])O']",pcu
4738,hMOF-6003263,['[V]'],"['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])c1ccccc1)c1ccccc1', '[O]']",rna
4739,hMOF-5011042,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]'],pcu
4740,hMOF-5050101,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', 'FC(=[C]c1ccc(cc1F)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])F']",pcu
4741,hMOF-5049809,['[Zn][Zn]'],"['Oc1cc(C(=O)[O-])c(cc1C(=C(c1ccc(cc1)C(=O)[O-])O)O)O', '[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-]', 'OC1=N[CH]C2=C(O)C(=[N]=C(C2=C1O)O)O']",pcu
4742,hMOF-5033924,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Br[C]1CC2=C1C(=[C]C(=C2C(=O)[O-])Br)C(=O)[O-]', 'BrC1[C](Br)c2c1nccn2']",pcu
4743,hMOF-5630,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])O)O']",pcu
4744,hMOF-5079736,[],[],
4745,hMOF-5069181,['[Cu][Cu]'],"['N=NC1CC2(C#CC(=O)[O-])CC3(C1(C#CC(=O)[O-])C(C2N=N)(N=N)[N]NN[N]3)N=N', 'N#CC=C(C#N)N=N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
4746,hMOF-5005560,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
4747,hMOF-5058771,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]', 'Fc1cnccn1']",pcu
4748,hMOF-5015526,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])C#N', 'N#CC12C3C4(C1C1(C2(C3(C41C#N)C#N)C(=O)[O-])C#N)C(=O)[O-]']",pcu
4749,hMOF-5014207,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1O)O)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O', '[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-]']",pcu
4750,hMOF-5082728,['[Cu][Cu]'],"['[O-]C(=O)C#CC12CCC(C(C1)(Br)Br)(CC2Br)C#CC(=O)[O-]', 'BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2c3c1[C]=CC1=c3c(c(c2)Br)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-]', 'N#CC12C(Br)C(Br)C(C(C1Br)Br)(C(C2Br)(Br)Br)C#N']",pcu
4751,hMOF-5055516,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(N)c(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N(C3=O)c1cc(N)c(cc1N)C(=O)[O-])N', 'N#CC#CC#N']",pcu
4752,hMOF-5009536,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CC(Br)C(CC1Br)(C(C2Br)Br)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
4753,hMOF-25929,['[Zn][Zn]'],"['[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1Br)ccc4c(c(c3Br)C(=O)[O-])Br', 'N#Cc1ccc(c(c1Br)Br)C#N', '[O-]C(=O)C#Cc1cc(Br)c(cc1Br)C#CC(=O)[O-]']",pcu
4754,hMOF-8877,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=CC=C([C]=C1)C1=[C]C=C(C=C1Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)[C]=C([C]=C1Cl)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c2c(c1Cl)c(Cl)c(c(c2Cl)C(=O)[O-])Cl']",pcu
4755,hMOF-5067793,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C(O)CC(C(C1O)(O)O)(C(C2(O)O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(O)C2(O)O)C(=O)[O-]', 'Oc1cnc2c(n1)C(C2O)O']",pcu
4756,hMOF-1001503,['[V]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])Br', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])Br', '[O]']",rna
4757,hMOF-5033330,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1', '[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(c3ccccc3)c3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C=CC3=c4c2c(C1=O)c(cc4=c1c2[C]3C(=CC3=C4OC5C=C[CH]C=C5c5c6N4C(=c(c23)cc1)OC1[CH]C=CC=C1c6cc(c5c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1']",pcu
4758,hMOF-5015969,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]'],pcu
4759,hMOF-29141,[],[],
4760,hMOF-5029402,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C(O)CC(CC1O)(C(C2O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(O)(O)C(C(C1O)O)(C(C2O)O)C#CC(=O)[O-]', 'OO[C]1N(C2=CC(=C(C(=[C]2)O)C(=O)[O-])O)C(=O)c2c3c1cc(O)c1c3c(cc2)C(=O)N([C]1OO)C1=[C]C=C(C(=C1)O)C(=O)[O-]']",pcu
4761,hMOF-5010524,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",pcu
4762,hMOF-23490,['[Zn][Zn]'],"['[O-]C(=O)C=[C]C=C(C(=O)[O-])Br', '[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2)C(=O)[O-]', 'BrN=C(C(=N)Br)Br']",pcu
4763,hMOF-5053430,['[Zn][Zn]'],['COc1cc(cc(c1c1nnc(nn1)c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)C(=O)[O-]'],pcu
4764,hMOF-21752,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])Br', 'N#Cc1cc(Br)c(c(c1Br)Br)C#N', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]']",pcu
4765,hMOF-5004986,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'FOC(=O)c1cc(F)c(c2c1[C]=CC=C2F)C(=O)[O-]', 'FOC(=O)c1ccc(c2c1[C]=CC=C2)C(=O)[O-]']",pcu
4766,hMOF-6001770,['[V]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1c(c2ccccc2)c(c2ccccc2)c2c(c1c1ccccc1)c(c1ccccc1)c(c(c2)C(=O)[O-])c1ccccc1', '[O]']",rna
4767,hMOF-5010966,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CC(C)C(C(C1)(C)C)(C(C2C)C)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)C12CC(C)C(C(C1C)C)(C(C2C)C)C(=O)[O-]']",pcu
4768,hMOF-24866,['[Zn][Zn]'],"['[O-]C(=O)c1c2ccc(c(c2c(c2c1cccc2O)C(=O)[O-])O)O', '[O-]C(=O)c1cc(O)c2c(c1O)ccc(c2O)C(=O)[O-]']",sql
4769,hMOF-22559,['[Zn][Zn]'],"['[O-]C(=O)C(=O)[O-]', 'Clc1cc(C(=O)[O-])c(c(c1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])Cl)Cl', 'Clc1cnc(cc1C#Cc1cc(Cl)ncc1Cl)Cl']",pcu
4770,hMOF-5031638,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1c(ccc(c1F)C(=O)[O-])N1C(=O)c2ccc3c4c2C(=C(F)[C]=c4c2c4c3c(F)cc3c4=C(C(=[C]2)F)C(=O)N(C3=O)c2c(F)c(F)c(c(c2F)F)C(=O)[O-])C1=O', '[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F', '[O-]C(=O)c1cc2cc(F)c(c(c2cc1F)F)C(=O)[O-]']",pcu
4771,hMOF-5000076,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-]']",pcu
